Culture,Criticality,Criticality Modifier,Initial Known,InterDependency,Dynamism,Size,Plan,Team Size,Cost-,Score:,Completion+,Idle-
0.121146571,0.980967354,3,0.882742197,80,8,0,1,14,165.8569495,0.889691958,1,0.518518519
0.121515927,0.966586956,4,0.698527889,98,4,1,3,15,339.4368315,0.936257216,0.96,0.421686747
0.144354624,0.979153622,7,0.63752007,96,4,1,0,11,715.2465709,0.960951102,0.906976744,0.133333333
0.168828528,1.098711606,7,0.622788756,96,6,0,1,11,385.8753708,0.895382318,0.916666667,0.45
0.144240349,0.907974629,2,0.872639605,99,6,1,1,13,151.8112828,0.934405179,0.911111111,0.18
0.180134367,1.138136985,2,0.715977074,84,1,1,3,18,197.9380644,0.914547276,0.947368421,0.513513514
0.19252428,1.140280637,6,0.845076599,89,9,0,4,18,448.8166849,0.814751106,1,0.533333333
0.138392257,0.859264391,5,0.651566394,86,5,1,0,10,329.7533519,0.910338544,0.787234043,0.229166667
0.186290181,0.820828211,2,0.720796363,84,9,0,3,19,112.4125508,0.787879416,0.6,0
0.193410495,1.243110628,4,0.657501904,89,8,0,3,16,301.6886242,0.841860239,0.92,0.115384615
0.167377736,1.248848396,3,0.899332777,91,5,0,2,13,217.286244,0.902666287,0.933333333,0.222222222
0.146881359,0.963005636,6,0.859196054,82,1,0,0,11,327.619421,0.916942358,0.884615385,0.323529412
0.10957126,1.018213729,2,0.628899335,99,4,1,4,10,189.3893199,0.977514926,0.692307692,0
0.118199575,1.221874003,4,0.717162513,92,3,1,1,16,534.9875475,0.967035439,0.869565217,0.230769231
0.146545871,1.246182155,3,0.624404882,90,5,0,0,16,258.4610827,0.904802328,0.888888889,0.111111111
0.121345942,1.193240067,3,0.675955233,97,9,0,3,13,260.2219033,0.922804661,0.923076923,0.142857143
0.193046937,1.118262759,7,0.844719048,97,9,0,3,13,526.5090895,0.821504517,1,0.476190476
0.101069102,1.116881087,3,0.644607941,84,2,0,1,13,276.912399,0.979868689,0.714285714,0
0.135327903,0.840671341,4,0.947023569,82,2,1,3,15,349.2669522,0.982022914,0.96875,0.088235294
0.127125746,1.177832699,3,0.787796081,83,6,0,4,12,220.6315079,0.965408204,1,0.307692308
0.175290841,1.08641784,3,0.847063478,87,1,1,0,11,284.1135626,0.971188871,0.820512821,0
0.158742145,1.167959424,7,0.663116395,88,4,1,0,11,994.8167046,0.954586293,0.967741935,0.491525424
0.107551233,1.013846222,7,0.711743425,83,5,1,0,14,617.5537096,0.899308731,0.931034483,0.425531915
0.173896508,1.135580624,7,0.856442209,93,5,1,2,19,1244.314416,0.97115049,0.233333333,0
0.145540861,1.240547024,2,0.818197529,82,3,1,4,15,192.4861841,0.93282626,0.897959184,0.228070175
0.179446226,1.086628088,5,0.688074787,96,8,1,2,11,496.9569705,0.911671116,0.75,0.04
0.14482417,1.225921548,5,0.908645602,87,9,1,0,16,620.5270275,0.857558586,0.973684211,0.301886792
0.161494616,1.115278286,7,0.667353426,89,7,0,2,11,633.3101691,0.919178445,0.5,0
0.186318182,1.17583499,7,0.917795089,85,1,0,3,19,553.236176,0.958509194,0.9375,0
0.195294064,0.993505863,6,0.625674975,96,1,0,0,14,399.7154311,0.956869343,0.875,0
0.127360763,1.197933761,4,0.635571789,87,1,0,1,15,301.5165939,0.942215422,0.842105263,0.238095238
0.173609274,1.022535428,2,0.903164091,92,4,1,2,14,163.3963824,0.922620213,0.94,0.477777778
0.133122371,1.197594393,2,0.931081938,96,5,1,1,12,183.7874389,0.882805425,0.947368421,0.454545455
0.160560148,1.095273957,2,0.769998486,87,1,1,1,17,164.3075185,0.917532244,0.913793103,0.535087719
0.14671674,0.886352151,6,0.859144706,89,3,1,2,15,501.7536087,0.940960253,0.944444444,0.244444444
0.170576177,1.06134574,5,0.83527053,85,4,0,0,16,229.5666297,0.962440959,0.875,0.125
0.17339049,1.120706772,4,0.938228825,91,8,0,2,12,266.9945721,0.938329277,0.80952381,0
0.119484294,1.155881212,6,0.648449448,95,6,0,1,12,426.8634389,0.853408288,0.875,0.588235294
0.142469961,1.0090502,7,0.802800135,98,5,0,1,17,370.2623692,0.902097086,0.909090909,0.375
0.124523751,0.891961458,7,0.813860256,97,1,1,3,11,505.7589365,0.945900754,0.9375,0.545454545
0.134550682,1.222081739,7,0.870677272,81,7,1,4,13,829.7765706,0.845066371,0.982758621,0.393617021
0.148781918,0.945704144,6,0.840397935,94,7,0,1,12,306.0058611,0.910854217,0.923076923,0.47826087
0.104635988,1.204624203,2,0.684921274,82,5,1,0,15,225.7897657,0.948329221,0.903846154,0.06
0.100277727,1.006251231,3,0.924245888,98,6,0,1,17,183.3514736,0.980859496,1,0.3
0.102969431,1.084837879,5,0.660932334,98,1,1,3,14,505.6932867,0.940522031,0.9375,0.521276596
0.192661273,1.253893248,5,0.88619818,93,7,0,4,19,595.1524574,0.864562954,0.846153846,0.266666667
0.10669165,1.046757774,4,0.933189787,84,6,0,3,19,239.6098128,0.985951871,0.888888889,0
0.110332809,0.917145171,6,0.86769561,85,4,1,1,12,427.2467996,0.974494389,0.8,0.085714286
0.106512292,1.199490059,5,0.797313658,99,3,1,4,10,590.5112532,0.952109478,0.931818182,0.196078431
0.173232263,0.870209759,5,0.942244274,95,8,0,2,19,242.1012337,0.883677564,0.854166667,0.088888889
0.15433834,1.181089949,5,0.707252448,81,3,1,1,19,616.9792587,0.945960227,0.860465116,0.274509804
0.16271344,0.8933964,4,0.688378555,96,7,1,1,18,290.7316531,0.891263315,0.826666667,0.398058252
0.171571824,1.029355329,5,0.738300072,97,6,0,0,16,217.1561648,0.952041948,1,0.3
0.182566234,0.852418603,4,0.696011707,87,2,1,0,14,310.3467659,0.974513511,1,0.166666667
0.199020386,0.986546667,5,0.897296736,88,9,1,2,14,407.3869871,0.857456025,0.893617021,0.106382979
0.199439431,1.069882464,5,0.76164951,86,1,0,2,16,361.7483239,0.914781462,0.909090909,0.545454545
0.173153129,0.874193265,7,0.677603346,97,9,0,4,12,268.0555956,0.907446726,0.875,0.222222222
0.116792097,1.23033184,7,0.817635867,93,4,1,3,15,980.4354201,0.936667769,0.9,0.464285714
0.159241405,1.081732672,2,0.895343638,84,1,0,2,19,159.0449555,0.965548649,0.909090909,0.090909091
0.162402165,1.001343536,5,0.913018913,88,2,0,0,11,362.2480562,0.977257803,1,0.416666667
0.158305556,1.214511077,4,0.77081898,91,2,0,0,13,205.70576,0.978654639,0.727272727,0
0.137728306,1.245584709,6,0.899050552,93,5,0,2,11,674.572019,0.957357481,0.909090909,0.411764706
0.198962684,1.259543575,3,0.843647072,88,7,0,1,14,280.300468,0.886022945,0.928571429,0.35
0.168049925,1.238336802,3,0.684618529,99,3,0,0,14,247.7261726,0.871167866,0.947368421,0.217391304
0.116391309,1.060578105,7,0.772948701,94,8,0,3,15,404.6767678,0.98209382,0.9,0
0.194518754,0.909359839,2,0.879294936,83,9,1,1,13,191.6786816,0.930645307,0.88372093,0.11627907
0.133803542,0.820844511,4,0.804518603,85,9,1,1,14,277.6187938,0.890119305,0.977272727,0.283333333
0.162464479,1.240933242,5,0.709471647,81,8,0,3,17,539.4861275,0.916641758,1,0.461538462
0.195496876,1.150755686,2,0.669047079,90,3,0,2,18,119.9779585,0.954456055,0.8,0.25
0.126708866,0.85284339,5,0.720921941,80,4,1,4,15,313.462346,0.939326765,0.95,0.321428571
0.171242656,1.021237798,3,0.632002114,91,3,0,2,17,199.4417354,0.916980189,0.75,0.1
0.139837268,1.120617075,7,0.603150817,83,2,1,1,19,784.3796259,0.975699351,0.845070423,0.076923077
0.121104883,0.979893282,2,0.616401944,82,1,1,2,15,234.4249105,0.968772162,0.914285714,0.157894737
0.113759843,1.204611162,5,0.724196369,87,7,1,4,10,580.4818533,0.891996065,0.951219512,0.4
0.111617642,1.026568639,5,0.678661425,81,4,1,3,15,531.995657,0.973587685,0.911764706,0.243902439
0.185386507,0.881144559,5,0.601941697,89,5,0,1,12,172.9383421,0.920403108,0.764705882,0
0.102370547,0.851041124,7,0.63600812,99,6,1,2,19,488.294559,0.964069348,0.87755102,0.085106383
0.109254439,1.215741918,5,0.795251116,93,2,0,2,13,473.2353349,0.953913095,0.888888889,0.428571429
0.193932717,1.121467341,2,0.884749733,89,4,1,0,14,206.9786262,0.917675358,0.935483871,0.431372549
0.187642125,1.225321057,6,0.638467391,96,9,1,0,15,818.4827366,0.902208604,0.76,0
0.108366694,1.243753324,3,0.623817166,93,3,0,2,19,242.3427719,0.962485423,0.888888889,0
0.153807021,1.131361906,2,0.655122845,97,6,0,1,14,83.12023804,0.942407801,0.875,0.5625
0.187995647,1.012252543,6,0.922545799,98,5,0,2,18,496.1966236,0.824403447,1,0.555555556
0.111202273,1.18899586,7,0.646828839,92,1,0,4,19,424.8656179,0.983987674,0.666666667,0
0.199741188,0.851456919,6,0.832935563,93,5,0,0,18,400.4507982,0.881195579,0.875,0.461538462
0.184226154,0.869725822,3,0.726994417,88,7,1,2,19,204.1959159,0.943363602,0.741176471,0
0.198288519,1.075229899,5,0.80650218,88,9,0,2,18,341.2065273,0.777498279,0.894736842,0.055555556
0.198324949,0.88969143,2,0.797467783,96,5,1,2,19,252.8124734,0.932133443,0.903225806,0.176470588
0.159354841,0.988579284,2,0.918518449,93,9,0,4,14,126.8418747,0.820495515,0.888888889,0.333333333
0.118968311,1.231870536,4,0.923313139,95,6,0,3,18,305.7399687,0.951634082,0.916666667,0.421052632
0.145443303,1.012079355,4,0.691010436,87,3,0,4,16,356.5220458,0.961425467,0.8,0.142857143
0.170714721,1.103221308,5,0.680797238,94,1,0,4,15,268.9401278,0.941228602,1,0.125
0.1816114,0.871254128,7,0.904265303,81,9,1,4,17,588.2871148,0.901661133,0.964285714,0.25
0.197196701,1.19891802,4,0.822888487,90,8,0,0,10,288.6561122,0.83180605,0.866666667,0.277777778
0.147923608,1.162517752,3,0.622492322,99,3,0,3,19,169.2257472,0.940742719,0.818181818,0.181818182
0.13018547,0.924331922,2,0.798470623,89,8,1,4,10,163.8992024,0.947654377,0.653846154,0
0.173816897,1.122979526,2,0.79325416,87,9,0,4,18,146.5077025,0.869578097,0.666666667,0
0.18272378,0.965544037,6,0.859465265,83,2,1,3,12,562.5243467,0.967008167,0.952380952,0.272727273
0.193594538,0.875420323,2,0.927762725,89,4,1,2,13,166.0035529,0.903644503,0.948275862,0.367816092
0.187653264,0.820599315,5,0.840755334,82,2,1,0,11,299.3311527,0.964385337,0.974358974,0.24
0.104947466,1.02720314,6,0.622933954,87,5,1,3,10,440.6064664,0.914745335,0.907692308,0.443396226
0.120283849,1.068499865,4,0.924355518,97,9,0,0,13,237.6615144,0.931188995,0.777777778,0
0.159956037,0.869112275,5,0.766425154,81,4,0,1,10,287.1656212,0.955342949,1,0.363636364
0.115378515,0.926653776,5,0.816665933,83,6,0,0,16,327.4060958,0.92136709,1,0.5
0.145856363,1.053668718,2,0.706607575,82,9,0,3,15,113.0921952,0.84252381,0.909090909,0.166666667
0.159556727,1.150149576,5,0.715831575,92,1,0,2,13,499.2418729,0.930241663,0.875,0.588235294
0.102538867,0.987569887,5,0.895952113,90,2,0,3,16,147.8017774,0.994069417,0.8,0
0.132009568,0.861214577,6,0.74494962,96,4,1,4,19,468.1441092,0.956915953,0.93877551,0.06122449
0.155293942,1.180173247,4,0.83616221,91,9,0,0,19,313.0336172,0.95152948,0.551724138,0
0.175926301,0.919647719,7,0.857550496,84,4,1,3,14,594.5324772,0.930136401,0.9,0.294117647
0.18183747,1.215525524,7,0.931676697,92,5,1,3,10,937.2836963,0.936492227,0.942857143,0.153846154
0.106421234,1.167128528,7,0.619216174,83,1,0,0,12,576.9707101,0.98207928,0.857142857,0.142857143
0.170817654,1.16178871,5,0.792519854,82,9,1,0,16,693.9649266,0.901525589,0.676470588,0
0.182615784,1.060966488,5,0.704635423,94,4,1,1,11,543.3928159,0.936408767,0.891891892,0.282608696
0.192256093,1.007256035,3,0.825152947,86,8,1,3,16,253.4083199,0.933049186,0.714285714,0
0.189781328,0.862160976,3,0.891201837,92,7,0,0,10,150.9208457,0.883967534,0.733333333,0
0.167473162,0.895597688,3,0.830714375,95,2,1,2,18,303.4004994,0.947852944,0.944444444,0.546666667
0.198170776,1.215608684,2,0.649805107,86,6,1,2,15,227.2929944,0.884100816,0.9375,0.357142857
0.102440664,1.10035425,5,0.860752026,84,4,0,3,19,443.0892385,0.943269181,0.9,0.379310345
0.163650536,1.205652417,7,0.905872778,86,8,1,2,19,852.6411819,0.911144455,0.902439024,0.026315789
0.197256224,0.969121868,7,0.696994406,98,1,0,0,14,385.4808518,0.927293711,0.9375,0.318181818
0.193909133,0.955851895,2,0.896709718,97,5,0,0,13,125.8693799,0.851477565,0.916666667,0.45
0.101726762,1.091048483,6,0.900434154,84,5,0,0,14,462.8277277,0.92439997,0.875,0.243243243
0.116461142,1.128308583,7,0.903629792,95,4,1,0,19,895.787203,0.952164089,1,0.25
0.182059017,1.063469538,2,0.919600701,99,7,1,2,10,165.0500827,0.882752972,0.901639344,0.153846154
0.145761004,1.199703514,2,0.714434223,97,2,1,0,11,189.3265997,0.980874044,0.878787879,0.09375
0.190300111,1.124923865,3,0.902626138,94,3,0,2,18,240.7604137,0.961819118,0.9,0
0.172059234,1.236690979,3,0.828227247,99,5,0,1,16,208.0922678,0.897659706,1,0.461538462
0.149008197,1.120244451,4,0.714060537,95,6,1,2,13,407.9050899,0.871830524,0.970588235,0.507462687
0.129772578,0.917659087,3,0.873701148,96,9,1,0,16,207.7451231,0.826746763,0.933333333,0.285714286
0.186820925,1.18608122,5,0.867519709,89,6,1,1,13,551.5822492,0.936084954,0.914285714,0.03030303
0.199109457,0.870602618,5,0.852674105,87,5,1,3,12,387.9391157,0.839563866,0.918918919,0.527777778
0.157993232,0.878980612,4,0.782744188,93,2,1,4,19,438.6318941,0.968711813,0.939393939,0.326086957
0.190061802,1.038742459,4,0.678572408,87,7,0,0,10,223.3142674,0.849833078,0.9,0.470588235
0.168265667,0.902467874,4,0.788848289,82,9,1,0,12,276.9048594,0.810910548,0.918032787,0.317073171
0.123133446,0.862201986,2,0.845527876,83,4,0,3,19,104.5596364,0.933324585,0.857142857,0.6
0.16273473,1.061161179,5,0.693923534,96,6,1,2,16,502.7052989,0.91066739,0.923076923,0.238095238
0.129018815,1.095280022,3,0.625628277,99,8,1,1,13,308.4146076,0.913101486,0.891304348,0.544444444
0.151813031,1.225608683,4,0.759657061,94,8,1,3,15,507.6450409,0.890429725,1,0.326086957
0.123248741,0.903097551,3,0.707329024,86,9,1,1,18,185.2405623,0.931266873,0.394736842,0
0.113963178,1.231535054,2,0.813559983,84,7,0,1,12,130.942222,0.870564488,1,0.5
0.102149351,1.075398662,6,0.861623331,94,9,1,4,16,529.3258714,0.904188193,0.78125,0.038461538
0.18567522,1.026133854,7,0.800199649,93,2,0,0,15,418.4736554,0.966142044,0.875,0.222222222
0.140674985,1.240112361,4,0.689240357,97,9,1,2,15,509.8665076,0.93138309,0.70212766,0
0.128256492,0.919930654,3,0.675662876,85,2,0,2,13,132.1555226,0.977835134,0.875,0.096774194
0.178523166,1.153746093,3,0.761042471,93,1,1,2,13,382.3638125,0.928646219,0.9375,0.361702128
0.131840034,1.091142325,2,0.64587002,94,9,0,0,12,135.3581575,0.842765768,0.9,0.357142857
0.119761988,1.073351342,7,0.666629394,90,6,0,2,14,507.8985546,0.940410904,0.583333333,0.222222222
0.173309843,0.989050504,5,0.90166706,83,7,1,4,18,471.8929543,0.881424463,0.808510638,0.05
0.128989578,1.02500315,2,0.642129654,84,3,0,0,19,110.4090381,0.902774819,0.923076923,0.2
0.147504688,0.826924511,5,0.765018477,97,7,1,0,16,324.0958465,0.88217655,0.929824561,0.086206897
0.134240036,0.980245025,3,0.893214248,92,6,1,0,13,268.5423243,0.890354365,0.939393939,0.483333333
0.110774155,1.166974755,3,0.928784507,89,1,0,3,11,288.4623185,0.98321728,0.875,0
0.155040677,1.11968111,3,0.861798297,99,2,1,2,18,332.9542466,0.952621615,0.796610169,0.459770115
0.194352669,0.967110896,7,0.903329003,92,7,1,3,17,698.3424837,0.846873972,0.97826087,0.476744186
0.123889285,0.878279135,6,0.856921685,87,2,0,4,19,414.1283911,0.972332474,1,0.611111111
0.131992898,0.929622531,2,0.746496332,95,2,1,2,18,167.3203637,0.989363513,0.5625,0
0.108995996,1.104432788,6,0.885764956,95,8,0,2,17,379.89987,0.940594359,0.615384615,0
0.114026993,1.146152158,2,0.817999779,81,6,1,0,12,220.8576165,0.973087949,0.777777778,0
0.148521859,1.201365203,6,0.897395855,84,8,0,3,14,373.2005145,0.861199245,1,0.526315789
0.156513099,1.090166189,5,0.679797535,97,7,0,2,18,504.4787941,0.945775664,0.666666667,0
0.140325936,1.129826969,5,0.897071336,91,4,1,0,16,461.6668831,0.943142945,0.961038961,0.237113402
0.17350594,1.023649771,6,0.659116366,88,2,1,3,11,496.6148931,0.957273366,0.951219512,0.561797753
0.104877429,0.890108746,5,0.882084086,91,1,1,1,17,372.2932198,0.945960918,0.87755102,0.4625
0.167850982,1.170599139,7,0.751380858,85,3,0,4,13,725.6259242,0.88507571,0.857142857,0.6
0.182569919,1.043403845,4,0.667138834,96,5,0,4,15,245.936261,0.943596054,0.833333333,0
0.143049691,1.24935756,2,0.754409448,86,5,0,1,10,163.8734813,0.87230374,0.857142857,0.5
0.123271923,0.912507324,3,0.854811988,91,2,1,2,15,228.9405529,0.972724598,0.973684211,0.393442623
0.145064261,1.003941762,6,0.679107255,88,8,0,3,14,333.6514226,0.919899874,0.9375,0
0.153582944,0.925742415,7,0.710408875,84,5,0,0,16,374.4021392,0.8478165,0.909090909,0.285714286
0.121425542,1.225624618,4,0.807666289,80,6,0,3,10,172.1865032,0.859556118,0.857142857,0.538461538
0.132456995,0.835475578,3,0.754585849,91,8,0,4,15,130.6228923,0.997377817,0.5,0
0.145759817,0.918020215,2,0.890818151,97,8,1,1,10,175.5445184,0.925607286,0.880952381,0.139534884
0.141190831,0.884188578,6,0.741420642,96,9,0,4,18,335.9962513,0.903803483,0.875,0.611111111
0.149696768,0.917064996,2,0.883788682,85,1,0,0,16,88.27072672,0.96353129,0.857142857,0.142857143
0.103586732,0.929037286,3,0.783143704,97,4,0,3,16,124.0885821,0.950078835,0.888888889,0.555555556
0.102653228,0.923230745,6,0.767610694,95,5,0,4,12,234.7451129,0.965018,0.857142857,0.142857143
0.148329142,0.993767084,4,0.737670189,84,8,1,3,14,411.1308639,0.955430434,0.790697674,0
0.156296852,0.944114538,5,0.886241142,94,1,0,1,13,236.2954633,0.953568104,0.847457627,0.397590361
0.162653802,1.127548591,6,0.667876233,80,5,1,1,18,631.1848836,0.883210867,0.890909091,0.455555556
0.164420303,1.106894966,4,0.69727855,82,3,0,0,12,297.9461552,0.940464595,0.916666667,0.214285714
0.103403033,0.827594622,2,0.684801187,86,9,1,3,10,139.8329609,0.858812199,0.810126582,0.418181818
0.146805152,0.935250819,5,0.880000319,99,9,0,4,18,285.3090296,0.92722251,0.307692308,0
0.143846833,1.150090836,4,0.742343404,93,2,1,4,19,455.789355,0.986743877,0.512195122,0
0.14461362,1.012474484,5,0.911165853,95,4,1,1,13,438.8241623,0.95375695,0.918918919,0.433333333
0.177390924,1.23545758,7,0.7263316,87,3,0,2,19,966.8218288,0.936838675,1,0.384615385
0.155724405,0.884931205,4,0.720134678,98,2,1,0,14,301.0460813,0.967787955,0.976190476,0.254545455
0.145016438,1.241174823,5,0.844972363,86,4,1,1,10,614.8076288,0.935194406,0.941176471,0.47826087
0.109550821,0.882937828,7,0.833072462,87,6,1,2,15,547.439018,0.970456653,0.852941176,0
0.157404389,1.099793494,5,0.864792047,89,8,0,1,15,0,0,0,0
0.116287446,1.117327182,4,0.865896811,83,4,0,0,19,254.7159273,0.950609145,1,0.25
0.192592208,1.131437703,4,0.832427692,85,4,1,3,14,394.6917238,0.903204115,0.926829268,0.512820513
0.129564541,1.082864323,7,0.805637169,96,8,1,4,11,654.9011748,0.890616772,0.928571429,0.303571429
0.163264842,1.251919709,7,0.94592963,96,9,1,2,11,1057.060675,0.866419826,0.916666667,0.431034483
0.148534601,0.95459293,3,0.833641969,94,4,1,4,12,260.0489622,0.96377332,0.971428571,0.105263158
0.199792209,1.201796012,6,0.663631811,97,2,1,2,13,679.8467445,0.94408562,0.945454545,0.422222222
0.17558876,1.119848479,6,0.743858128,87,8,0,4,19,552.5350293,0.906536201,0.894736842,0.055555556
0.189989999,1.015418651,2,0.695593631,88,9,0,3,19,90.09261844,0.787272766,0.923076923,0.294117647
0.11854212,1.218218356,5,0.669293478,92,2,1,2,14,570.9771277,0.9848975,0.863636364,0.123076923
0.150738292,1.083958551,5,0.829372928,86,2,1,4,12,535.5184025,0.969865443,0.8,0.063829787
0.167778686,1.225186139,3,0.908685208,93,4,1,1,10,382.6010614,0.943755498,0.931818182,0.293103448
0.161377162,1.213758201,6,0.657729757,90,6,1,2,19,857.0576314,0.95605806,0.658536585,0
0.149684039,0.999714439,7,0.82407891,88,5,0,2,14,407.4955015,0.946740574,0.411764706,0
0.16457359,0.859085721,3,0.881987342,90,7,1,1,15,287.0499628,0.930683506,0.789473684,0
0.186813698,0.945871189,2,0.693014003,86,4,1,1,14,210.0461212,0.925586067,0.914893617,0.527472527
0.134325306,1.138647712,7,0.687714751,94,8,0,0,17,636.8472627,0.932924153,1,0.2
0.109954117,1.201692924,7,0.631251725,91,7,0,3,14,648.5362282,0.918925924,0.411764706,0
0.15447761,1.085910568,7,0.784147329,89,4,1,0,16,776.9173978,0.974859764,0.754716981,0
0.187222925,0.988598961,7,0.847891319,80,5,1,2,19,529.9903001,0.892312764,0.93442623,0.412371134
0.103420178,1.094760213,5,0.884080085,87,9,1,3,15,456.0600224,0.858238962,0.90625,0.414141414
0.177856788,1.083806296,3,0.932007825,95,7,0,3,15,129.6634523,0.910652895,0.857142857,0.4
0.17507665,1.139408618,7,0.941137051,95,9,1,4,12,991.6565921,0.945908402,0.555555556,0
0.112303185,0.942793018,5,0.769734412,97,4,0,2,12,327.1608476,0.975693124,1,0.3
0.142818108,1.193500188,7,0.888692776,84,3,1,3,10,680.9472937,0.916377158,0.951612903,0.404040404
0.167830257,1.091063234,7,0.822690188,88,9,0,2,10,588.5184135,0.852192648,0.857142857,0.4
0.123544824,1.143283362,7,0.928667128,97,3,1,4,14,944.5801072,0.955675633,0.909090909,0.25
0.108463592,1.052980723,2,0.915243728,92,7,1,3,13,179.2345851,0.899224627,0.962962963,0.223880597
0.195240494,0.829592054,5,0.94182304,83,8,0,4,16,213.0130681,0.880308446,0.826086957,0.05
0.134068564,1.049269704,6,0.715706451,85,4,0,3,18,379.9602204,0.96458382,0.857142857,0.647058824
0.145051503,0.894784643,7,0.635262815,81,6,0,2,14,383.0207911,0.940439539,0.933333333,0.176470588
0.120900066,1.234363551,6,0.648862548,89,7,0,4,11,481.9056582,0.925908228,0.857142857,0.28
0.157995449,1.240335234,4,0.768800656,83,9,0,4,11,383.8063793,0.832422797,0.8,0.333333333
0.152070806,0.98083844,2,0.658766235,81,1,1,0,10,176.8598945,0.924377519,0.931034483,0.357142857
0.150077315,1.123787527,7,0.750075271,80,9,0,3,13,365.1742473,0.869047299,0.9,0.25
0.114579683,1.054201728,6,0.797846584,96,5,1,1,14,720.3823294,0.973939959,0.820512821,0
0.159757676,0.96050418,3,0.649348135,99,8,1,4,18,322.8567667,0.889345309,0.913043478,0.333333333
0.152884876,1.232142187,7,0.621292429,99,8,0,4,18,466.5153562,0.863799008,0.857142857,0.25
0.175416233,1.221959232,2,0.911046809,99,5,1,1,11,197.2132916,0.881609572,0.866666667,0.559322034
0.156090555,0.835366742,3,0.700886795,80,1,0,1,15,130.0461264,0.927223556,1,0.588235294
0.166920881,0.958160613,6,0.65963802,85,2,1,1,14,553.6386599,0.982072639,0.918918919,0.333333333
0.111386314,1.235557014,2,0.628281279,90,4,1,1,11,215.561157,0.969734628,0.803278689,0.246153846
0.100163371,1.001051072,3,0.615279364,87,3,0,0,17,221.867689,0.938036509,0.916666667,0.5
0.133372243,1.168831916,3,0.822624314,94,7,1,0,17,272.3048827,0.962817903,0.347826087,0
0.184288006,1.182207393,2,0.81846937,92,2,1,3,16,254.9178687,0.963759467,0.96875,0.575342466
0.195529794,1.054606293,5,0.945662054,96,4,0,2,14,270.5748553,0.983306105,0.733333333,0
0.160282426,0.968713141,3,0.64344291,96,9,1,2,13,356.5959822,0.86956178,0.515151515,0
0.106140799,0.835879656,5,0.657092012,83,7,1,2,10,322.9403801,0.912090408,0.93877551,0.425
0.1816725,0.869067838,3,0.760656183,87,1,1,0,10,207.0810218,0.949824418,0.944444444,0.055555556
0.14961339,1.015900386,6,0.813730158,83,7,0,4,12,356.7071708,0.903039532,0.888888889,0.333333333
0.144174541,0.943264529,6,0.926936743,91,2,0,1,15,386.3100823,0.966091719,1,0.3
0.194519987,1.208921142,6,0.824609202,83,3,0,1,12,393.8706637,0.884968445,0.782608696,0.217391304
0.140275264,0.904966554,7,0.867092225,88,2,0,3,12,224.8321511,0.961677863,1,0.5
0.124300453,1.143340072,5,0.921249987,85,2,0,0,18,335.8381621,0.964761076,0.944444444,0.37037037
0.108586643,1.198015108,6,0.940091579,82,4,0,1,19,699.1759206,0.963980378,1,0.4375
0.135892793,1.186887912,7,0.81785744,85,7,0,3,17,626.0971707,0.881519972,1,0.090909091
0.114777329,0.826264428,7,0.694588284,83,8,0,4,15,154.4045113,0.95939636,1,0.363636364
0.109275181,1.054137633,5,0.812294344,95,6,0,2,10,303.1488289,0.90471512,0.875,0.3
0.115697636,1.076515406,2,0.79707397,89,5,1,1,14,166.3193924,0.937762283,0.911111111,0.196078431
0.108939074,1.194408655,7,0.799483718,82,2,0,3,15,725.4633668,0.973944303,0.9375,0.516129032
0.146523624,1.048248259,2,0.947777739,85,1,0,4,17,137.8188931,0.972479165,0.7,0
0.124371239,1.006579026,6,0.915290416,90,6,0,4,17,290.4371884,0.906479515,1,0.3
0.102118177,1.066679908,6,0.883748254,85,4,1,1,12,503.6751572,0.956197402,0.928571429,0.52293578
0.159787248,0.898561811,7,0.717467876,88,6,0,1,16,242.9215311,0.933203579,0.777777778,0
0.154731126,1.198105051,4,0.684959353,87,9,1,2,10,499.4284054,0.858425238,0.977272727,0.475609756
0.161858239,1.114297993,4,0.8975497,99,6,1,2,10,500.5330244,0.941869219,0.863636364,0.254901961
0.152860707,1.219770766,6,0.81887981,91,7,1,4,18,845.5618447,0.953616904,0.574468085,0
0.100868615,1.055908015,4,0.702108899,91,3,1,2,12,335.4138482,0.931737995,0.956521739,0.505617978
0.170527337,1.145492072,3,0.640756805,96,4,1,0,15,300.0790065,0.977506872,0.8,0
0.109256791,1.161019581,7,0.737109635,85,9,1,1,17,963.7379368,0.86937526,0.931818182,0.467532468
0.155215972,0.833930516,5,0.73960565,92,8,0,4,18,256.4615687,0.938187229,0.875,0.222222222
0.184789456,1.043727755,5,0.825352917,92,4,1,2,16,464.5381382,0.916028803,0.93877551,0.361111111
0.123215612,1.051165179,3,0.745706465,94,9,1,1,13,277.4530036,0.922181757,0.823529412,0.151515152
0.154361386,0.961357319,6,0.945213736,97,6,0,2,19,488.4290115,0.939340964,0.777777778,0
0.190003068,0.951815875,6,0.814523177,99,6,0,4,10,207.1194756,0.857977433,0.9375,0.166666667
0.113002403,0.999367003,3,0.907553857,89,7,1,1,17,271.8391737,0.888040399,0.928571429,0.48
0.154846989,1.111446449,2,0.791300057,92,2,1,1,10,205.1923781,0.965234075,0.9375,0.61038961
0.188156843,0.857819602,6,0.710550092,84,1,0,3,12,404.9293542,0.928866784,1,0.222222222
0.151371296,0.912257385,5,0.695616861,84,6,0,4,17,248.9224858,0.92054403,0.928571429,0.409090909
